Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Xeon E3-1220 V2,350,70.2,3754,https://cpu.userbenchmark.com/SpeedTest/3482/IntelR-XeonR-CPU-E3-1220-V2---310GHz
CPU,BX80646I54590,Intel,Core i5-4590,351,70.2,147223,https://cpu.userbenchmark.com/Intel-Core-i5-4590/Rating/2604
CPU,YD3200C5FHBOX,AMD,Ryzen 3 3200G,352,70.2,103294,https://cpu.userbenchmark.com/SpeedTest/824486/AMD-Ryzen-3-3200G-with-Radeon-Vega-Graphics
CPU,BX80646I54570,Intel,Core i5-4570,353,70.2,136720,https://cpu.userbenchmark.com/Intel-Core-i5-4570/Rating/2770
CPU,BX80677I37300,Intel,Core i3-7300,354,70.2,1571,https://cpu.userbenchmark.com/Intel-Core-i3-7300/Rating/3893
CPU,,Intel,Xeon E3-1225 V2,355,70.1,2815,https://cpu.userbenchmark.com/SpeedTest/5015/IntelR-XeonR-CPU-E3-1225-V2---320GHz
CPU,BX80677I57500T,Intel,Core i5-7500T,356,70.1,5258,https://cpu.userbenchmark.com/SpeedTest/218898/IntelR-CoreTM-i5-7500T-CPU---270GHz
CPU,BX80684G5600,Intel,Pentium Gold G5600,357,70.1,733,https://cpu.userbenchmark.com/SpeedTest/469126/IntelR-PentiumR-Gold-G5600-CPU---390GHz
CPU,BX80662I36320,Intel,Core i3-6320,358,70,1697,https://cpu.userbenchmark.com/Intel-Core-i3-6320/Rating/3535
CPU,,Intel,Core i5-2500,359,69.9,81435,https://cpu.userbenchmark.com/SpeedTest/517/IntelR-CoreTM-i5-2500-CPU---330GHz
CPU,100-000000085,AMD,Ryzen 3 4300U,360,69.9,4420,https://cpu.userbenchmark.com/SpeedTest/1135301/AMD-Ryzen-3-4300U-with-Radeon-Graphics
CPU,,Intel,Core i7-4940MX,361,69.9,2367,https://cpu.userbenchmark.com/SpeedTest/9756/IntelR-CoreTM-i7-4940MX-CPU---310GHz
CPU,100-000000100,AMD,Ryzen 5 4600H,362,69.9,17470,https://cpu.userbenchmark.com/SpeedTest/1110331/AMD-Ryzen-5-4600H-with-Radeon-Graphics
CPU,,Intel,Core i3-7101E,363,69.8,15,https://cpu.userbenchmark.com/SpeedTest/325269/IntelR-CoreTM-i3-7101E-CPU---390GHz
CPU,BX80662I56500,Intel,Core i5-6500,364,69.8,240814,https://cpu.userbenchmark.com/Intel-Core-i5-6500/Rating/3513
CPU,YD130XBBAEBOX,AMD,Ryzen 3 1300X,365,69.7,37733,https://cpu.userbenchmark.com/AMD-Ryzen-3-1300X/Rating/3930
CPU,,Intel,Core i7-3940XM,366,69.7,2146,https://cpu.userbenchmark.com/SpeedTest/7092/IntelR-CoreTM-i7-3940XM-CPU---300GHz
CPU,,AMD,Ryzen 7 5700U,367,69.7,9210,https://cpu.userbenchmark.com/SpeedTest/1482042/AMD-Ryzen-7-5700U-with-Radeon-Graphics
CPU,,Intel,Core i7-7820HQ,368,69.6,14740,https://cpu.userbenchmark.com/SpeedTest/185229/IntelR-CoreTM-i7-7820HQ-CPU---290GHz
CPU,,Intel,Xeon E31230,369,69.6,2441,https://cpu.userbenchmark.com/SpeedTest/6750/IntelR-XeonR-CPU-E31230---320GHz
CPU,,Intel,Core i7-6820HK,370,69.5,20153,https://cpu.userbenchmark.com/SpeedTest/36404/IntelR-CoreTM-i7-6820HK-CPU---270GHz
CPU,,Intel,Xeon X5570,371,69.5,1326,https://cpu.userbenchmark.com/SpeedTest/12230/IntelR-XeonR-CPU-----------X5570----293GHz
CPU,,Intel,Core i5-3450,372,69.4,34227,https://cpu.userbenchmark.com/SpeedTest/161/IntelR-CoreTM-i5-3450-CPU---310GHz
CPU,BX80684G5500,Intel,Pentium Gold G5500,373,69.4,956,https://cpu.userbenchmark.com/SpeedTest/484140/IntelR-PentiumR-Gold-G5500-CPU---380GHz
CPU,,Intel,Core i7-4930MX,374,69.2,1485,https://cpu.userbenchmark.com/SpeedTest/2453/IntelR-CoreTM-i7-4930MX-CPU---300GHz
CPU,,Intel,Xeon E31225,375,69.2,3355,https://cpu.userbenchmark.com/SpeedTest/4210/IntelR-XeonR-CPU-E31225---310GHz
CPU,,Intel,Core i7-1165G7,376,69.2,49424,https://cpu.userbenchmark.com/SpeedTest/1195374/11th-Gen-IntelR-CoreTM-i7-1165G7---280GHz
CPU,,Intel,Core i7-10710U,377,69.2,6430,https://cpu.userbenchmark.com/SpeedTest/900004/IntelR-CoreTM-i7-10710U-CPU---110GHz
CPU,BX80677I57400,Intel,Core i5-7400,378,69.1,235247,https://cpu.userbenchmark.com/Intel-Core-i5-7400/Rating/3886
CPU,,AMD,Ryzen 5 4600HS,379,69.1,312,https://cpu.userbenchmark.com/SpeedTest/1134526/AMD-Ryzen-5-4600HS-with-Radeon-Graphics
CPU,BX80637I53450S,Intel,Core i5-3450S,380,69.1,1471,https://cpu.userbenchmark.com/SpeedTest/2071/IntelR-CoreTM-i5-3450S-CPU---280GHz
CPU,,Intel,Core i5-4570S,381,69.1,10982,https://cpu.userbenchmark.com/SpeedTest/5965/IntelR-CoreTM-i5-4570S-CPU---290GHz
CPU,,Intel,Xeon X3470,382,69,8056,https://cpu.userbenchmark.com/SpeedTest/24530/IntelR-XeonR-CPU-----------X3470----293GHz
CPU,YD150XBBAEBOX,AMD,Ryzen 5 1500X,383,69,66778,https://cpu.userbenchmark.com/AMD-Ryzen-5-1500X/Rating/3921
CPU,,Intel,Core i5-9300H,384,68.9,110824,https://cpu.userbenchmark.com/SpeedTest/744904/IntelR-CoreTM-i5-9300H-CPU---240GHz
CPU,,Intel,Xeon E5-2643 0,385,68.9,964,https://cpu.userbenchmark.com/SpeedTest/3389/IntelR-XeonR-CPU-E5-2643-0---330GHz
CPU,,Intel,Xeon E5-2630 v3,386,68.8,1782,https://cpu.userbenchmark.com/SpeedTest/22651/IntelR-XeonR-CPU-E5-2630-v3---240GHz
CPU,,Intel,Core i5-3475S,387,68.7,1370,https://cpu.userbenchmark.com/SpeedTest/10117/IntelR-CoreTM-i5-3475S-CPU---290GHz
CPU,,Intel,Xeon E31220,388,68.7,2421,https://cpu.userbenchmark.com/SpeedTest/6171/IntelR-XeonR-CPU-E31220---310GHz
CPU,,Intel,Core i7-1185G7,389,68.7,11190,https://cpu.userbenchmark.com/SpeedTest/1268967/11th-Gen-IntelR-CoreTM-i7-1185G7---300GHz
CPU,BX80646I54460,Intel,Core i5-4460,390,68.6,248343,https://cpu.userbenchmark.com/Intel-Core-i5-4460/Rating/2310
CPU,,Intel,Core i7 960,391,68.6,16049,https://cpu.userbenchmark.com/SpeedTest/778/IntelR-CoreTM-i7-CPU---------960----320GHz
CPU,,Intel,Core i7-3920XM,392,68.4,775,https://cpu.userbenchmark.com/SpeedTest/5061/IntelR-CoreTM-i7-3920XM-CPU---290GHz
CPU,BX80637I53470,Intel,Core i5-3470,393,68.4,214455,https://cpu.userbenchmark.com/Intel-Core-i5-3470/Rating/2771
CPU,,Intel,Core i7-4910MQ,394,68.3,6089,https://cpu.userbenchmark.com/SpeedTest/9700/IntelR-CoreTM-i7-4910MQ-CPU---290GHz
CPU,YD2200C5FBBOX,AMD,Ryzen 3 2200G,395,68.3,165683,https://cpu.userbenchmark.com/SpeedTest/441832/AMD-Ryzen-3-2200G-with-Radeon-Vega-Graphics
CPU,,AMD,Ryzen 5 5500U,396,68.2,13901,https://cpu.userbenchmark.com/SpeedTest/1471250/AMD-Ryzen-5-5500U-with-Radeon-Graphics
CPU,BX80647I74900MQ,Intel,Core i7-4900MQ,397,68.2,5561,https://cpu.userbenchmark.com/Intel-Core-i7-4900MQ/Rating/1994
CPU,BX80646I54440,Intel,Core i5-4440,398,68.2,85905,https://cpu.userbenchmark.com/Intel-Core-i5-4440/Rating/1993
CPU,,Intel,Core i7-4960HQ,399,68.1,312,https://cpu.userbenchmark.com/SpeedTest/9629/IntelR-CoreTM-i7-4960HQ-CPU---260GHz
CPU,,Intel,Xeon X5560,400,68.1,519,https://cpu.userbenchmark.com/SpeedTest/16614/IntelR-XeonR-CPU-----------X5560----280GHz
CPU,,AMD,Ryzen 7 5800U,401,68,1455,https://cpu.userbenchmark.com/SpeedTest/1433044/AMD-Ryzen-7-5800U-with-Radeon-Graphics
CPU,,AMD,Ryzen 5 5600U,402,67.8,1098,https://cpu.userbenchmark.com/SpeedTest/1461589/AMD-Ryzen-5-5600U-with-Radeon-Graphics
CPU,BX80677I37300T,Intel,Core i3-7300T,403,67.8,73,https://cpu.userbenchmark.com/SpeedTest/230231/IntelR-CoreTM-i3-7300T-CPU---350GHz
CPU,,AMD,Ryzen 9 4900U,404,67.8,1,https://cpu.userbenchmark.com/SpeedTest/1097507/AMD-Ryzen-9-4900U-with-Radeon-Graphics
CPU,,Intel,Xeon X3460,405,67.7,778,https://cpu.userbenchmark.com/SpeedTest/3739/IntelR-XeonR-CPU-----------X3460----280GHz
CPU,BX80621E52670,Intel,Xeon E5-2670,406,67.7,4663,https://cpu.userbenchmark.com/SpeedTest/18501/IntelR-XeonR-CPU-E5-2670-0---260GHz
CPU,,Intel,Core i7 870,407,67.7,30275,https://cpu.userbenchmark.com/SpeedTest/961/IntelR-CoreTM-i7-CPU---------870----293GHz
CPU,,Intel,Core i5-4460S,408,67.7,10935,https://cpu.userbenchmark.com/SpeedTest/14679/IntelR-CoreTM-i5-4460S-CPU---290GHz
CPU,,Intel,Core i5-4430,409,67.7,24061,https://cpu.userbenchmark.com/SpeedTest/1920/IntelR-CoreTM-i5-4430-CPU---300GHz
CPU,BX80662I56400,Intel,Core i5-6400,410,67.6,163791,https://cpu.userbenchmark.com/Intel-Core-i5-6400/Rating/3512
CPU,,Intel,Xeon L5639,411,67.5,87,https://cpu.userbenchmark.com/SpeedTest/5958/IntelR-XeonR-CPU-----------L5639----213GHz
CPU,,Intel,Core i5-3470S,412,67.5,14042,https://cpu.userbenchmark.com/SpeedTest/6387/IntelR-CoreTM-i5-3470S-CPU---290GHz
CPU,,Intel,Xeon W3565,413,67.4,7130,https://cpu.userbenchmark.com/SpeedTest/6324/IntelR-XeonR-CPU-----------W3565----320GHz
CPU,,Intel,Core i5-2320,414,67.3,40585,https://cpu.userbenchmark.com/SpeedTest/1735/IntelR-CoreTM-i5-2320-CPU---300GHz
CPU,,Intel,Core i5-3340,415,67.2,8610,https://cpu.userbenchmark.com/SpeedTest/2710/IntelR-CoreTM-i5-3340-CPU---310GHz
CPU,,Intel,Core i7-2600S,416,67.2,2961,https://cpu.userbenchmark.com/SpeedTest/6489/IntelR-CoreTM-i7-2600S-CPU---280GHz
CPU,BX80677G4620,Intel,Pentium G4620,417,67.2,3121,https://cpu.userbenchmark.com/Intel-Pentium-G4620/Rating/3895
CPU,,Intel,Core i5-1130G7,418,67.1,239,https://cpu.userbenchmark.com/SpeedTest/1418235/11th-Gen-IntelR-CoreTM-i5-1130G7---110GHz
CPU,BX80677I57400T,Intel,Core i5-7400T,419,67.1,4097,https://cpu.userbenchmark.com/SpeedTest/244917/IntelR-CoreTM-i5-7400T-CPU---240GHz
CPU,BX80662I36300,Intel,Core i3-6300,420,67.1,3670,https://cpu.userbenchmark.com/Intel-Core-i3-6300/Rating/3536
CPU,BX80623I52400,Intel,Core i5-2400,421,67,173987,https://cpu.userbenchmark.com/Intel-Core-i5-2400/Rating/803
CPU,,Intel,Core i5-3350P,422,66.9,22203,https://cpu.userbenchmark.com/SpeedTest/3018/IntelR-CoreTM-i5-3350P-CPU---310GHz
CPU,BX80601950,Intel,Core i7-950,423,66.8,36748,https://cpu.userbenchmark.com/Intel-Core-i7-950/Rating/617
CPU,,Intel,Core i5-1135G7,424,66.8,64279,https://cpu.userbenchmark.com/SpeedTest/1286124/11th-Gen-IntelR-CoreTM-i5-1135G7---240GHz
CPU,,Intel,Core i7-6820HQ,425,66.5,29295,https://cpu.userbenchmark.com/SpeedTest/43500/IntelR-CoreTM-i7-6820HQ-CPU---270GHz
CPU,,Intel,Xeon X3450,426,66.5,3560,https://cpu.userbenchmark.com/SpeedTest/10439/IntelR-XeonR-CPU-----------X3450----267GHz
CPU,,Intel,Core i7-3840QM,427,66.5,3763,https://cpu.userbenchmark.com/SpeedTest/2451/IntelR-CoreTM-i7-3840QM-CPU---280GHz
CPU,,Intel,Xeon E5-2670 v2,428,66.5,542,https://cpu.userbenchmark.com/SpeedTest/18414/IntelR-XeonR-CPU-E5-2670-v2---250GHz
CPU,,Intel,Core i5-2300,429,66.4,19482,https://cpu.userbenchmark.com/SpeedTest/291/IntelR-CoreTM-i5-2300-CPU---280GHz
CPU,,Intel,Core i7-4722HQ,430,66.4,213,https://cpu.userbenchmark.com/SpeedTest/32895/IntelR-CoreTM-i7-4722HQ-CPU---240GHz
CPU,,Intel,Xeon W3550,431,66.4,7480,https://cpu.userbenchmark.com/SpeedTest/3628/IntelR-XeonR-CPU-----------W3550----307GHz
CPU,,Intel,Core i7-3820QM,432,66.3,3144,https://cpu.userbenchmark.com/SpeedTest/4339/IntelR-CoreTM-i7-3820QM-CPU---270GHz
CPU,,Intel,Core i7 860,433,66.2,50505,https://cpu.userbenchmark.com/SpeedTest/841/IntelR-CoreTM-i7-CPU---------860----280GHz
CPU,BX80646I34370,Intel,Core i3-4370,434,66.1,1508,https://cpu.userbenchmark.com/Intel-Core-i3-4370/Rating/2817
CPU,,Intel,Core i5-2310,435,66.1,15364,https://cpu.userbenchmark.com/SpeedTest/2055/IntelR-CoreTM-i5-2310-CPU---290GHz
CPU,BX80684G5400,Intel,Pentium Gold G5400,436,66,14587,https://cpu.userbenchmark.com/SpeedTest/484278/IntelR-PentiumR-Gold-G5400-CPU---370GHz
CPU,,Intel,Core i5 760,437,66,35597,https://cpu.userbenchmark.com/SpeedTest/717/IntelR-CoreTM-i5-CPU---------760----280GHz
CPU,,Intel,Core i5-7300HQ,438,66,161205,https://cpu.userbenchmark.com/SpeedTest/223877/IntelR-CoreTM-i5-7300HQ-CPU---250GHz
CPU,BX80646I34350,Intel,Core i3-4350,439,66,509,https://cpu.userbenchmark.com/Intel-Core-i3-4350/Rating/2433
CPU,,Intel,Core i7-4850HQ,440,66,812,https://cpu.userbenchmark.com/SpeedTest/7877/IntelR-CoreTM-i7-4850HQ-CPU---230GHz
CPU,,Intel,Core i5-3330,441,66,54492,https://cpu.userbenchmark.com/SpeedTest/10/IntelR-CoreTM-i5-3330-CPU---300GHz
CPU,FH8068403419422,Intel,Core i3-8109U,442,65.9,2034,https://cpu.userbenchmark.com/SpeedTest/609620/IntelR-CoreTM-i3-8109U-CPU---300GHz
CPU,,Intel,Core i5-10310U,443,65.8,4046,https://cpu.userbenchmark.com/SpeedTest/1150155/IntelR-CoreTM-i5-10310U-CPU---170GHz
CPU,,Intel,Core i7 940,444,65.7,2109,https://cpu.userbenchmark.com/SpeedTest/606/IntelR-CoreTM-i7-CPU---------940----293GHz
CPU,,Intel,Core i7-4720HQ,445,65.7,79671,https://cpu.userbenchmark.com/SpeedTest/20045/IntelR-CoreTM-i7-4720HQ-CPU---260GHz
CPU,YD2400C5FBBOX,AMD,Ryzen 5 2400G,446,65.6,127284,https://cpu.userbenchmark.com/SpeedTest/433194/AMD-Ryzen-5-2400G-with-Radeon-Vega-Graphics
CPU,,Intel,Xeon X3440,447,65.5,5841,https://cpu.userbenchmark.com/SpeedTest/6655/IntelR-XeonR-CPU-----------X3440----253GHz
CPU,,Intel,Core i5-4570R,448,65.4,995,https://cpu.userbenchmark.com/SpeedTest/6445/IntelR-CoreTM-i5-4570R-CPU---270GHz
CPU,,Intel,Core i7-3720QM,449,65.4,9741,https://cpu.userbenchmark.com/SpeedTest/1619/IntelR-CoreTM-i7-3720QM-CPU---260GHz
CPU,BX80662I36300T,Intel,Core i3-6300T,450,65.3,150,https://cpu.userbenchmark.com/SpeedTest/75733/IntelR-CoreTM-i3-6300T-CPU---330GHz
CPU,BX80605I5750,Intel,Core i5-750,451,65.3,48895,https://cpu.userbenchmark.com/Intel-Core-i5-750/Rating/2773
CPU,BX80677I37100,Intel,Core i3-7100,452,65.3,82627,https://cpu.userbenchmark.com/Intel-Core-i3-7100/Rating/3891
CPU,,AMD,Ryzen 5 2600H,453,65.3,220,https://cpu.userbenchmark.com/SpeedTest/617618/AMD-Ryzen-5-2600H-with-Radeon-Vega-Graphics
CPU,,Intel,Core i7-3740QM,454,65.3,13923,https://cpu.userbenchmark.com/SpeedTest/2919/IntelR-CoreTM-i7-3740QM-CPU---270GHz
CPU,,Intel,Core i7-4700HQ,455,65.2,40571,https://cpu.userbenchmark.com/Intel-Core-i7-4700HQ/Rating/2728
CPU,,Intel,Core i7-1160G7,456,65.2,277,https://cpu.userbenchmark.com/SpeedTest/1300243/11th-Gen-IntelR-CoreTM-i7-1160G7---120GHz
CPU,,Intel,Core i7-4800MQ,457,65.1,20633,https://cpu.userbenchmark.com/SpeedTest/3437/IntelR-CoreTM-i7-4800MQ-CPU---270GHz
CPU,,Intel,Core i7-4810MQ,458,65,27196,https://cpu.userbenchmark.com/SpeedTest/7168/IntelR-CoreTM-i7-4810MQ-CPU---280GHz
CPU,,Intel,Xeon W3530,459,65,5712,https://cpu.userbenchmark.com/SpeedTest/3000/IntelR-XeonR-CPU-----------W3530----280GHz
CPU,,Intel,Core i5-6300HQ,460,65,52591,https://cpu.userbenchmark.com/SpeedTest/38166/IntelR-CoreTM-i5-6300HQ-CPU---230GHz
CPU,,Intel,Core i7 930,461,65,19348,https://cpu.userbenchmark.com/SpeedTest/79/IntelR-CoreTM-i7-CPU---------930----280GHz
CPU,,Intel,Core i7-10510U,462,64.9,52019,https://cpu.userbenchmark.com/SpeedTest/891469/IntelR-CoreTM-i7-10510U-CPU---180GHz
CPU,BX80646I34360,Intel,Core i3-4360,463,64.9,1749,https://cpu.userbenchmark.com/Intel-Core-i3-4360/Rating/2819
CPU,,Intel,Core i5-3330S,464,64.9,4298,https://cpu.userbenchmark.com/SpeedTest/4366/IntelR-CoreTM-i5-3330S-CPU---270GHz
CPU,,Intel,Core i7-4710MQ,465,64.8,17307,https://cpu.userbenchmark.com/SpeedTest/9397/IntelR-CoreTM-i7-4710MQ-CPU---250GHz
CPU,,Intel,Core i5-2500S,466,64.8,3002,https://cpu.userbenchmark.com/SpeedTest/1699/IntelR-CoreTM-i5-2500S-CPU---270GHz
CPU,,Intel,Core i7-2960XM,467,64.7,836,https://cpu.userbenchmark.com/SpeedTest/2390/IntelR-CoreTM-i7-2960XM-CPU---270GHz
CPU,BX80646I34340,Intel,Core i3-4340,468,64.6,863,https://cpu.userbenchmark.com/Intel-Core-i3-4340/Rating/2877
CPU,,Intel,Core i7-4710HQ,469,64.6,77387,https://cpu.userbenchmark.com/SpeedTest/11499/IntelR-CoreTM-i7-4710HQ-CPU---250GHz
CPU,CW8064701470702,Intel,Core i7-4700MQ,470,64.5,73878,https://cpu.userbenchmark.com/Intel-Core-i7-4700MQ/Rating/2727
CPU,BX80601920,Intel,Core i7-920,471,64.4,63813,https://cpu.userbenchmark.com/Intel-Core-i7-920/Rating/1981
CPU,AW8063801106200,Intel,Core i7-3630QM,472,64.3,65461,https://cpu.userbenchmark.com/Intel-Core-i7-3630QM/Rating/626
CPU,,AMD,Ryzen 7 2800H,473,64.3,65,https://cpu.userbenchmark.com/SpeedTest/667422/AMD-Ryzen-7-2800H-with-Radeon-Vega-Graphics
CPU,,Intel,Core i7-4770HQ,474,64.1,1678,https://cpu.userbenchmark.com/SpeedTest/18784/IntelR-CoreTM-i7-4770HQ-CPU---220GHz
CPU,,Intel,Core i7-7567U,475,64.1,1948,https://cpu.userbenchmark.com/SpeedTest/219709/IntelR-CoreTM-i7-7567U-CPU---350GHz
CPU,,Intel,Core i5-2405S,476,64,192,https://cpu.userbenchmark.com/SpeedTest/10048/IntelR-CoreTM-i5-2405S-CPU---250GHz
CPU,YD1200BBAEBOX,AMD,Ryzen 3 1200,477,63.9,77281,https://cpu.userbenchmark.com/AMD-Ryzen-3-1200/Rating/3931
CPU,BX80677G4600,Intel,Pentium G4600,478,63.9,16122,https://cpu.userbenchmark.com/Intel-Pentium-G4600/Rating/3894
CPU,,Intel,Core i7-7700HQ,479,63.9,483864,https://cpu.userbenchmark.com/SpeedTest/211019/IntelR-CoreTM-i7-7700HQ-CPU---280GHz
CPU,,Intel,Core i7-4750HQ,480,63.9,5359,https://cpu.userbenchmark.com/SpeedTest/3709/IntelR-CoreTM-i7-4750HQ-CPU---200GHz
CPU,CM8068403360212,Intel,Pentium G5400T,481,63.9,180,https://cpu.userbenchmark.com/SpeedTest/528812/IntelR-PentiumR-Gold-G5400T-CPU---310GHz
CPU,,Intel,Xeon W3520,482,63.7,6537,https://cpu.userbenchmark.com/SpeedTest/3585/IntelR-XeonR-CPU-----------W3520----267GHz
CPU,,Intel,Core i7-8665U,483,63.5,9359,https://cpu.userbenchmark.com/SpeedTest/740553/IntelR-CoreTM-i7-8665U-CPU---190GHz
CPU,,Intel,Core i5-10210U,484,63.4,58035,https://cpu.userbenchmark.com/SpeedTest/819403/IntelR-CoreTM-i5-10210U-CPU---160GHz
CPU,AW8063801013511,Intel,Core i7-3610QM,485,63.4,36864,https://cpu.userbenchmark.com/Intel-Core-i7-3610QM/Rating/2730
CPU,BX80662I36100,Intel,Core i3-6100,486,63.3,107486,https://cpu.userbenchmark.com/Intel-Core-i3-6100/Rating/3511
CPU,FJ8068404064405,Intel,Core i7-8565U,487,63.2,81675,https://cpu.userbenchmark.com/SpeedTest/591977/IntelR-CoreTM-i7-8565U-CPU---180GHz
CPU,,Intel,Core i7-6700HQ,488,63.2,292617,https://cpu.userbenchmark.com/SpeedTest/34954/IntelR-CoreTM-i7-6700HQ-CPU---260GHz
CPU,,Intel,Xeon E5540,489,63.1,486,https://cpu.userbenchmark.com/SpeedTest/13822/IntelR-XeonR-CPU-----------E5540----253GHz
CPU,FD9590FHHKWOF,AMD,FX-9590,490,63.1,24742,https://cpu.userbenchmark.com/AMD-FX-9590/Rating/1812
CPU,,Intel,Core i7-4702MQ,491,63.1,22081,https://cpu.userbenchmark.com/SpeedTest/2674/IntelR-CoreTM-i7-4702MQ-CPU---220GHz
CPU,,Intel,Core i5-8350U,492,63,18906,https://cpu.userbenchmark.com/SpeedTest/388461/IntelR-CoreTM-i5-8350U-CPU---170GHz
CPU,YD1400BBAEBOX,AMD,Ryzen 5 1400,493,63,69878,https://cpu.userbenchmark.com/AMD-Ryzen-5-1400/Rating/3922
CPU,FD9370FHHKWOF,AMD,FX-9370,494,63,9147,https://cpu.userbenchmark.com/AMD-FX-9370/Rating/2005
CPU,,Intel,Core i3-6098P,495,62.8,6139,https://cpu.userbenchmark.com/SpeedTest/80177/IntelR-CoreTM-i3-6098P-CPU---360GHz
CPU,CM8068403377713,Intel,Pentium G5500T,496,62.7,53,https://cpu.userbenchmark.com/SpeedTest/519437/IntelR-PentiumR-Gold-G5500T-CPU---320GHz
CPU,,Intel,Core i5-2400S,497,62.7,10826,https://cpu.userbenchmark.com/SpeedTest/304/IntelR-CoreTM-i5-2400S-CPU---250GHz
CPU,,Intel,Core i7-8650U,498,62.7,42477,https://cpu.userbenchmark.com/SpeedTest/353957/IntelR-CoreTM-i7-8650U-CPU---190GHz
CPU,FD8350FRHKBOX,AMD,FX-8350,499,62.7,365852,https://cpu.userbenchmark.com/AMD-FX-8350/Rating/1489
CPU,FD8370FRHKBOX,AMD,FX-8370,500,62.7,33656,https://cpu.userbenchmark.com/AMD-FX-8370/Rating/2983
CPU,BX80646I34330,Intel,Core i3-4330,501,62.6,6296,https://cpu.userbenchmark.com/Intel-Core-i3-4330/Rating/2876
CPU,,Intel,Core i7-3615QM,502,62.6,2635,https://cpu.userbenchmark.com/SpeedTest/806/IntelR-CoreTM-i7-3615QM-CPU---230GHz
CPU,,Intel,Core i7-4702HQ,503,62.4,3532,https://cpu.userbenchmark.com/SpeedTest/297/IntelR-CoreTM-i7-4702HQ-CPU---220GHz
CPU,BX80677G4560,Intel,Pentium G4560,504,62.3,74644,https://cpu.userbenchmark.com/Intel-Pentium-G4560/Rating/3892
CPU,,Intel,Core i7-3635QM,505,62.2,3001,https://cpu.userbenchmark.com/SpeedTest/2465/IntelR-CoreTM-i7-3635QM-CPU---240GHz
CPU,,Intel,Core i5-7260U,506,62.2,2709,https://cpu.userbenchmark.com/SpeedTest/269906/IntelR-CoreTM-i5-7260U-CPU---220GHz
CPU,,Intel,Core i5-8365U,507,62.2,8545,https://cpu.userbenchmark.com/SpeedTest/774761/IntelR-CoreTM-i5-8365U-CPU---160GHz
CPU,,Intel,Core i7-2920XM,508,62.2,901,https://cpu.userbenchmark.com/SpeedTest/459/IntelR-CoreTM-i7-2920XM-CPU---250GHz
CPU,BX80646I34170,Intel,Core i3-4170,509,62.1,40784,https://cpu.userbenchmark.com/SpeedTest/28214/IntelR-CoreTM-i3-4170-CPU---370GHz
CPU,,Intel,Core i7-2860QM,510,62,4307,https://cpu.userbenchmark.com/SpeedTest/103/IntelR-CoreTM-i7-2860QM-CPU---250GHz
CPU,,Intel,Core i7-1065G7,511,62,56078,https://cpu.userbenchmark.com/SpeedTest/888368/IntelR-CoreTM-i7-1065G7-CPU---130GHz
CPU,,Intel,Xeon X3430,512,61.8,3988,https://cpu.userbenchmark.com/SpeedTest/5225/IntelR-XeonR-CPU-----------X3430----240GHz
CPU,BX80677I37100T,Intel,Core i3-7100T,513,61.8,2944,https://cpu.userbenchmark.com/SpeedTest/230301/IntelR-CoreTM-i3-7100T-CPU---340GHz
CPU,FJ8068404064604,Intel,Core i5-8265U,514,61.7,88642,https://cpu.userbenchmark.com/SpeedTest/566107/IntelR-CoreTM-i5-8265U-CPU---160GHz
CPU,,Intel,Core i7-3612QM,515,61.4,11659,https://cpu.userbenchmark.com/SpeedTest/329/IntelR-CoreTM-i7-3612QM-CPU---210GHz
CPU,,Intel,Core i7-3632QM,516,61.4,25527,https://cpu.userbenchmark.com/SpeedTest/36/IntelR-CoreTM-i7-3632QM-CPU---220GHz
CPU,BX80646I34150,Intel,Core i3-4150,517,61.3,40035,https://cpu.userbenchmark.com/Intel-Core-i3-4150/Rating/2309
CPU,BX80646I34160,Intel,Core i3-4160,518,61.3,51167,https://cpu.userbenchmark.com/Intel-Core-i3-4160/Rating/2816
CPU,,Intel,Core i7-5557U,519,61.2,1584,https://cpu.userbenchmark.com/SpeedTest/27386/IntelR-CoreTM-i7-5557U-CPU---310GHz
CPU,,Intel,Xeon E5530,520,61.1,655,https://cpu.userbenchmark.com/SpeedTest/4018/IntelR-XeonR-CPU-----------E5530----240GHz
CPU,,Intel,Core i7-4712HQ,521,61.1,5343,https://cpu.userbenchmark.com/SpeedTest/10973/IntelR-CoreTM-i7-4712HQ-CPU---230GHz
CPU,,Intel,Core i5-1035G1,522,61,53508,https://cpu.userbenchmark.com/SpeedTest/895407/IntelR-CoreTM-i5-1035G1-CPU---100GHz
CPU,,AMD,Ryzen 3 5400U,523,60.9,166,https://cpu.userbenchmark.com/SpeedTest/1535428/AMD-Ryzen-3-5400U-with-Radeon-Graphics
CPU,CM8067703016117,Intel,Pentium G4560T,524,60.7,457,https://cpu.userbenchmark.com/SpeedTest/467086/IntelR-PentiumR-CPU-G4560T---290GHz
CPU,FD8320FRHKBOX,AMD,FX-8320,525,60.7,115159,https://cpu.userbenchmark.com/AMD-FX-8320/Rating/1983
CPU,,Intel,Core i7-2760QM,526,60.6,10628,https://cpu.userbenchmark.com/SpeedTest/949/IntelR-CoreTM-i7-2760QM-CPU---240GHz
CPU,,Intel,Core i7 X 940,527,60.6,591,https://cpu.userbenchmark.com/SpeedTest/2801/IntelR-CoreTM-i7-CPU-------X-940----213GHz
